# Time, VRMS, Nu
7.428833136374338175e-03 1.001544691022650646e+01 4.807496029855442430e+02
7.430265547710013761e-03 1.001545013471122481e+01 4.807497978502194087e+02
7.431697959225038071e-03 1.001545335795127478e+01 4.807499925164094634e+02
7.433130370920151830e-03 1.001545657994616967e+01 4.807501869841095186e+02
7.434562782796096635e-03 1.001545980069546893e+01 4.807503812533435053e+02
7.435995194853615813e-03 1.001546302019868406e+01 4.807505753241416642e+02
7.437427607093454428e-03 1.001546623845535855e+01 4.807507691964975152e+02
7.438860019516359279e-03 1.001546945546501455e+01 4.807509628704139004e+02
7.440292432123078031e-03 1.001547267122721330e+01 4.807511563459293598e+02
7.441724844914360086e-03 1.001547588574148939e+01 4.807513496230186547e+02
7.443157257890956578e-03 1.001547909900739874e+01 4.807515427017106617e+02
7.444589671053619510e-03 1.001548231102448838e+01 4.807517355819887825e+02
7.446022084403103487e-03 1.001548552179231244e+01 4.807519282638610321e+02
7.447454497940163981e-03 1.001548873131042505e+01 4.807521207473250797e+02
7.448886911665558198e-03 1.001549193957838568e+01 4.807523130323731380e+02
7.450319325580044214e-03 1.001549514659575379e+01 4.807525051190089016e+02
7.451751739684382703e-03 1.001549835236210662e+01 4.807526970072137260e+02
7.453184153979335209e-03 1.001550155687700894e+01 4.807528886969860196e+02
7.454616568465665012e-03 1.001550476014001312e+01 4.807530801883100935e+02
7.456048983144137124e-03 1.001550796215071593e+01 4.807532714811741243e+02
7.457481398015518292e-03 1.001551116290868038e+01 4.807534625755606044e+02
7.458913813080577000e-03 1.001551436241348725e+01 4.807536534714552658e+02
7.460346228340082597e-03 1.001551756066471555e+01 4.807538441688445232e+02
7.461778643794807035e-03 1.001552075766194960e+01 4.807540346676916556e+02
7.463211059445522266e-03 1.001552395340479329e+01 4.807542249679826796e+02
7.464643475293003712e-03 1.001552714789280785e+01 4.807544150697003147e+02
7.466075891338027661e-03 1.001553034112560070e+01 4.807546049728077833e+02
7.467508307581372136e-03 1.001553353310277039e+01 4.807547946772821774e+02
7.468940724023816896e-03 1.001553672382390836e+01 4.807549841830909259e+02
7.470373140666142567e-03 1.001553991328860960e+01 4.807551734902042426e+02
7.471805557509132376e-03 1.001554310149647087e+01 4.807553625985923418e+02
7.473237974553571285e-03 1.001554628844711914e+01 4.807555515082128181e+02
7.474670391800245124e-03 1.001554947414014229e+01 4.807557402190381595e+02
7.476102809249941458e-03 1.001555265857516019e+01 4.807559287310199920e+02
7.477535226903450453e-03 1.001555584175178026e+01 4.807561170441220497e+02
7.478967644761564011e-03 1.001555902366962059e+01 4.807563051583037463e+02
7.480400062825074033e-03 1.001556220432828148e+01 4.807564930735225630e+02
7.481832481094775888e-03 1.001556538372740057e+01 4.807566807897283638e+02
7.483264899571465817e-03 1.001556856186659061e+01 4.807568683068866449e+02
7.484697318255942658e-03 1.001557173874548745e+01 4.807570556249362994e+02
7.486129737149005252e-03 1.001557491436370029e+01 4.807572427438356613e+02
7.487562156251455908e-03 1.001557808872086675e+01 4.807574296635327187e+02
7.488994575564097804e-03 1.001558126181661024e+01 4.807576163839682977e+02
7.490426995087735851e-03 1.001558443365056839e+01 4.807578029050961277e+02
7.491859414823176695e-03 1.001558760422237881e+01 4.807579892268576032e+02
7.493291834771228718e-03 1.001559077353168270e+01 4.807581753491896848e+02
7.494724254932702903e-03 1.001559394157810345e+01 4.807583612720433166e+02
7.496156675308410233e-03 1.001559710836128758e+01 4.807585469953594952e+02
7.497589095899165161e-03 1.001560027388089047e+01 4.807587325189262515e+02
7.499021516705783874e-03 1.001560343813655329e+01 4.807589178429610683e+02
7.500453937729083427e-03 1.001560660112790302e+01 4.807591029672727245e+02
7.501886358969881742e-03 1.001560976285461635e+01 4.807592878917932921e+02
7.503318780429001078e-03 1.001561292331633268e+01 4.807594726164335270e+02
7.504751202107262827e-03 1.001561608251271451e+01 4.807596571411522746e+02
7.506183624005491849e-03 1.001561924044341190e+01 4.807598414658675665e+02
7.507616046124514740e-03 1.001562239710808022e+01 4.807600255905089739e+02
7.509048468465158964e-03 1.001562555250636777e+01 4.807602095150110699e+02
7.510480891028253718e-03 1.001562870663796367e+01 4.807603932392907495e+02
7.511913313814630802e-03 1.001563185950251089e+01 4.807605767632746279e+02
7.513345736825123751e-03 1.001563501109967724e+01 4.807607600868929012e+02
7.514778160060567834e-03 1.001563816142914121e+01 4.807609432100646814e+02
7.516210583521799188e-03 1.001564131049055639e+01 4.807611261327177203e+02
7.517643007209656551e-03 1.001564445828360306e+01 4.807613088547645361e+02
7.519075431124980398e-03 1.001564760480795258e+01 4.807614913761294702e+02
7.520507855268613803e-03 1.001565075006327810e+01 4.807616736967251541e+02
7.521940279641399843e-03 1.001565389404925277e+01 4.807618558164742808e+02
7.523372704244184195e-03 1.001565703676556396e+01 4.807620377352902779e+02
7.524805129077814271e-03 1.001566017821188126e+01 4.807622194530970319e+02
7.526237554143140086e-03 1.001566331838788670e+01 4.807624009698021155e+02
7.527669979441012522e-03 1.001566645729327476e+01 4.807625822853100317e+02
7.529102404972285063e-03 1.001566959492771858e+01 4.807627633995535348e+02
7.530534830737812060e-03 1.001567273129090374e+01 4.807629443124245654e+02
7.531967256738449600e-03 1.001567586638252294e+01 4.807631250238435427e+02
7.533399682975056369e-03 1.001567900020227064e+01 4.807633055337122983e+02
7.534832109448492792e-03 1.001568213274982178e+01 4.807634858419513080e+02
7.536264536159620157e-03 1.001568526402487258e+01 4.807636659484656434e+02
7.537696963109302359e-03 1.001568839402713706e+01 4.807638458531561128e+02
7.539129390298405023e-03 1.001569152275628305e+01 4.807640255559220464e+02
7.540561817727796379e-03 1.001569465021203698e+01 4.807642050566932426e+02
7.541994245398344655e-03 1.001569777639406489e+01 4.807643843553470901e+02
7.543426673310920684e-03 1.001570090130208079e+01 4.807645634518067936e+02
7.544859101466397031e-03 1.001570402493579692e+01 4.807647423459641232e+02
7.546291529865648863e-03 1.001570714729489708e+01 4.807649210377236955e+02
7.547723958509551349e-03 1.001571026837910061e+01 4.807650995269859209e+02
7.549156387398983127e-03 1.001571338818809664e+01 4.807652778136639995e+02
7.550588816534824568e-03 1.001571650672160096e+01 4.807654558976432213e+02
7.552021245917956913e-03 1.001571962397932580e+01 4.807656337788280325e+02
7.553453675549263134e-03 1.001572273996097451e+01 4.807658114571180477e+02
7.554886105429628809e-03 1.001572585466625576e+01 4.807659889324148139e+02
7.556318535559940382e-03 1.001572896809488178e+01 4.807661662046095898e+02
7.557750965941086897e-03 1.001573208024656303e+01 4.807663432736054006e+02
7.559183396573959136e-03 1.001573519112102950e+01 4.807665201392947552e+02
7.560615827459448747e-03 1.001573830071796500e+01 4.807666968015770408e+02
7.562048258598449979e-03 1.001574140903711907e+01 4.807668732603524404e+02
7.563480689991858817e-03 1.001574451607818794e+01 4.807670495155043113e+02
7.564913121640572981e-03 1.001574762184089451e+01 4.807672255669424430e+02
7.566345553545491057e-03 1.001575072632495811e+01 4.807674014145515571e+02
7.567777985707514234e-03 1.001575382953011228e+01 4.807675770582264363e+02
7.569210418127545435e-03 1.001575693145604973e+01 4.807677524978669226e+02
7.570642850806489320e-03 1.001576003210251642e+01 4.807679277333584196e+02
7.572075283745252280e-03 1.001576313146924235e+01 4.807681027645995187e+02
7.573507716944741577e-03 1.001576622955592022e+01 4.807682775914861395e+02
7.574940150405867073e-03 1.001576932636229600e+01 4.807684522139079490e+02
7.576372584129540365e-03 1.001577242188810501e+01 4.807686266317513173e+02
7.577805018116674785e-03 1.001577551613305417e+01 4.807688008449137556e+02
7.579237452368185399e-03 1.001577860909687878e+01 4.807689748532940257e+02
7.580669886884988141e-03 1.001578170077931773e+01 4.807691486567729839e+02
7.582102321668001549e-03 1.001578479118008858e+01 4.807693222552505290e+02
7.583534756718145892e-03 1.001578788029892841e+01 4.807694956486207047e+02
7.584967192036342308e-03 1.001579096813556546e+01 4.807696688367613547e+02
7.586399627623514538e-03 1.001579405468973860e+01 4.807698418195733439e+02
7.587832063480587190e-03 1.001579713996116539e+01 4.807700145969461119e+02
7.589264499608487473e-03 1.001580022394959890e+01 4.807701871686060713e+02
7.590696936008144331e-03 1.001580330665475316e+01 4.807703595347755936e+02
7.592129372680486710e-03 1.001580638807638302e+01 4.807705316951896748e+02
7.593561809626447022e-03 1.001580946821421492e+01 4.807707036497209288e+02
7.594994246846957682e-03 1.001581254706797530e+01 4.807708753982818735e+02
7.596426684342954573e-03 1.001581562463743147e+01 4.807710469407514893e+02
7.597859122115373579e-03 1.001581870092228321e+01 4.807712182770244453e+02
7.599291560165154051e-03 1.001582177592229783e+01 4.807713894069918865e+02
7.600723998493234476e-03 1.001582484963720532e+01 4.807715603305406376e+02
7.602156437100557676e-03 1.001582792206673389e+01 4.807717310475718477e+02
7.603588875988066473e-03 1.001583099321064196e+01 4.807719015579755251e+02
7.605021315156705423e-03 1.001583406306865953e+01 4.807720718616430986e+02
7.606453754607420820e-03 1.001583713164052369e+01 4.807722419584637805e+02
7.607886194341159820e-03 1.001584019892598754e+01 4.807724118483367874e+02
7.609318634358873054e-03 1.001584326492478461e+01 4.807725815311503084e+02
7.610751074661511149e-03 1.001584632963666266e+01 4.807727510068033894e+02
7.612183515250027337e-03 1.001584939306135880e+01 4.807729202751893922e+02
7.613615956125374847e-03 1.001585245519862255e+01 4.807730893361982680e+02
7.615048397288510379e-03 1.001585551604819813e+01 4.807732581897324735e+02
7.616480838740390634e-03 1.001585857560982085e+01 4.807734268356763891e+02
7.617913280481974046e-03 1.001586163388323847e+01 4.807735952739299137e+02
7.619345722514221653e-03 1.001586469086819342e+01 4.807737635043934006e+02
7.620778164838095357e-03 1.001586774656444412e+01 4.807739315269616895e+02
7.622210607454557932e-03 1.001587080097173121e+01 4.807740993415316666e+02
7.623643050364574750e-03 1.001587385408979713e+01 4.807742669479988535e+02
7.625075493569112052e-03 1.001587690591837365e+01 4.807744343462586016e+02
7.626507937069137814e-03 1.001587995645722629e+01 4.807746015362232583e+02
7.627940380865621747e-03 1.001588300570610635e+01 4.807747685177769199e+02
7.629372824959534428e-03 1.001588605366472784e+01 4.807749352908229525e+02
7.630805269351847303e-03 1.001588910033287227e+01 4.807751018552652340e+02
7.632237714043535286e-03 1.001589214571027320e+01 4.807752682110038336e+02
7.633670159035572424e-03 1.001589518979666416e+01 4.807754343579384226e+02
7.635102604328935366e-03 1.001589823259181600e+01 4.807756002959691273e+02
7.636535049924602497e-03 1.001590127409546405e+01 4.807757660250118761e+02
7.637967495823553069e-03 1.001590431430736672e+01 4.807759315449590076e+02
7.639399942026768066e-03 1.001590735322725223e+01 4.807760968557118417e+02
7.640832388535229343e-03 1.001591039085488610e+01 4.807762619571852269e+02
7.642264835349920488e-03 1.001591342718999478e+01 4.807764268492841779e+02
7.643697282471826823e-03 1.001591646223235443e+01 4.807765915319082524e+02
7.645129729901934540e-03 1.001591949598169506e+01 4.807767560049708777e+02
7.646562177641230695e-03 1.001592252843776265e+01 4.807769202683821845e+02
7.647994625690704082e-03 1.001592555960030850e+01 4.807770843220493475e+02
7.649427074051346094e-03 1.001592858946908571e+01 4.807772481658792572e+02
7.650859522724147259e-03 1.001593161804382781e+01 4.807774117997901158e+02
7.652291971710100706e-03 1.001593464532430566e+01 4.807775752236934181e+02
7.653724421010200431e-03 1.001593767131024570e+01 4.807777384374991811e+02
7.655156870625442166e-03 1.001594069600139925e+01 4.807779014411188427e+02
7.656589320556822509e-03 1.001594371939753181e+01 4.807780642344690136e+02
7.658021770805339794e-03 1.001594674149835384e+01 4.807782268174731257e+02
7.659454221371992354e-03 1.001594976230364331e+01 4.807783891900424464e+02
7.660886672257781124e-03 1.001595278181313375e+01 4.807785513520921654e+02
7.662319123463707908e-03 1.001595580002657826e+01 4.807787133035489546e+02
7.663751574990775375e-03 1.001595881694372281e+01 4.807788750443290269e+02
7.665184026839987931e-03 1.001596183256431516e+01 4.807790365743582015e+02
7.666616479012350847e-03 1.001596484688807998e+01 4.807791978935454722e+02
7.668048931508870264e-03 1.001596785991479521e+01 4.807793590018347345e+02
7.669481384330553188e-03 1.001597087164418198e+01 4.807795198991377106e+02
7.670913837478409228e-03 1.001597388207599870e+01 4.807796805853895421e+02
7.672346290953447993e-03 1.001597689120999668e+01 4.807798410605024060e+02
7.673778744756680828e-03 1.001597989904588104e+01 4.807800013244227557e+02
7.675211198889119943e-03 1.001598290558345106e+01 4.807801613770620293e+02
7.676643653351778417e-03 1.001598591082242251e+01 4.807803212183773667e+02
7.678076108145670195e-03 1.001598891476253073e+01 4.807804808482720773e+02
7.679508563271810959e-03 1.001599191740352879e+01 4.807806402665390806e+02
7.680941018731218123e-03 1.001599491874516978e+01 4.807807994734243380e+02
7.682373474524908236e-03 1.001599791878717838e+01 4.807809584687114466e+02
7.683805930653900447e-03 1.001600091752930943e+01 4.807811172523373671e+02
7.685238387119213907e-03 1.001600391497129827e+01 4.807812758242307041e+02
7.686670843921868633e-03 1.001600691111287489e+01 4.807814341843431976e+02
7.688103301062887245e-03 1.001600990595380480e+01 4.807815923326114103e+02
7.689535758543292361e-03 1.001601289949381624e+01 4.807817502689795788e+02
7.690968216364107470e-03 1.001601589173264628e+01 4.807819079933883586e+02
7.692400674526356924e-03 1.001601888267004092e+01 4.807820655057938666e+02
7.693833133031065946e-03 1.001602187230573016e+01 4.807822228061331771e+02
7.695265591879261492e-03 1.001602486063945108e+01 4.807823798943628617e+02
7.696698051071971386e-03 1.001602784767095677e+01 4.807825367704286350e+02
7.698130510610223451e-03 1.001603083339997191e+01 4.807826934342865002e+02
7.699562970495046378e-03 1.001603381782623714e+01 4.807828498858871171e+02
7.700995430727470593e-03 1.001603680094947890e+01 4.807830061251884786e+02
7.702427891308527390e-03 1.001603978276945028e+01 4.807831621521425518e+02
7.703860352239248060e-03 1.001604276328588128e+01 4.807833179667132981e+02
7.705292813520665633e-03 1.001604574249849122e+01 4.807834735688534238e+02
7.706725275153814003e-03 1.001604872040703853e+01 4.807836289585368945e+02
7.708157737139727066e-03 1.001605169701122655e+01 4.807837841357084017e+02
7.709590199479439583e-03 1.001605467231080837e+01 4.807839391003465153e+02
7.711022662173988053e-03 1.001605764630551398e+01 4.807840938524174135e+02
7.712455125224408972e-03 1.001606061899507338e+01 4.807842483918843186e+02
7.713887588631739706e-03 1.001606359037920946e+01 4.807844027187194342e+02
7.715320052397018485e-03 1.001606656045766819e+01 4.807845568328912123e+02
7.716752516521284411e-03 1.001606952923015292e+01 4.807847107343739026e+02
7.718184981005577448e-03 1.001607249669642563e+01 4.807848644231471553e+02
7.719617445850937565e-03 1.001607546285618255e+01 4.807850178991839130e+02
7.721049911058405595e-03 1.001607842770917145e+01 4.807851711624612108e+02
7.722482376629024106e-03 1.001608139125510455e+01 4.807853242129629052e+02
7.723914842563834801e-03 1.001608435349371717e+01 4.807854770506625641e+02
7.725347308863881116e-03 1.001608731442472511e+01 4.807856296755599033e+02
7.726779775530206486e-03 1.001609027404786190e+01 4.807857820876222377e+02
7.728212242563855215e-03 1.001609323236285043e+01 4.807859342868504768e+02
7.729644709965872475e-03 1.001609618936941004e+01 4.807860862732214287e+02
7.731077177737303435e-03 1.001609914506724763e+01 4.807862380467433354e+02
